"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"100000026","ホビー・コスプレ","220000094","ダーツ・ビリヤード・遊技機","320000668","ダーツ"
"100000026","ホビー・コスプレ","220000094","ダーツ・ビリヤード・遊技機","320000669","ビリヤード"
"100000026","ホビー・コスプレ","220000094","ダーツ・ビリヤード・遊技機","320000670","パチンコ"
"100000026","ホビー・コスプレ","220000094","ダーツ・ビリヤード・遊技機","320000671","パチスロ"
"100000026","ホビー・コスプレ","220000095","その他","320000672","その他"
"120000008","アダルト","220000096","アダルトDVD・雑誌","320000673","アダルトDVD"
"120000008","アダルト","220000096","アダルトDVD・雑誌","320000674","アダルト雑誌"
"120000008","アダルト","220000097","アダルトアニメ","300002238","アダルトアニメ"
"120000008","アダルト","220000098","アダルトグッズ","320000676","アダルトグッズ"
"120000008","アダルト","220000099","アダルトブック","320000677","アダルトブック"
"120000008","アダルト","220000100","アダルトゲーム","320000678","アダルトゲーム"
"100000040","ペット","220000101","鳥用品","320000695","エサ"
"100000040","ペット","220000101","鳥用品","320000696","かご"
"100000040","ペット","220000101","鳥用品","320000697","止まり木"
"100000040","ペット","220000101","鳥用品","320000698","おもちゃ"
"100000040","ペット","220000101","鳥用品","320000699","餌入れ"
"100000040","ペット","220000101","鳥用品","320000700","水浴び・砂浴び用品"
"100000040","ペット","220000101","鳥用品","320000701","その他"
"100000040","ペット","220000102","小動物用品","320000702","エサ"
"100000040","ペット","220000102","小動物用品","320000703","牧草"
"100000040","ペット","220000102","小動物用品","320000704","ケージ"
"100000040","ペット","220000102","小動物用品","320000705","トイレタリー"
"100000040","ペット","220000102","小動物用品","320000706","ウェア"
"100000040","ペット","220000102","小動物用品","320000707","かじり木"
"100000040","ペット","220000102","小動物用品","320000708","ホイール"
"100000040","ペット","220000102","小動物用品","320000709","ハンモック"
"100000040","ペット","220000102","小動物用品","320000710","その他"
"100000040","ペット","220000103","昆虫用品","320000711","エサ"
"100000040","ペット","220000103","昆虫用品","320000712","昆虫ケース"
"100000040","ペット","220000103","昆虫用品","320000713","成虫用マット"
"100000040","ペット","220000103","昆虫用品","320000714","飼育セット"
"100000040","ペット","220000103","昆虫用品","320000715","その他"
"100000040","ペット","220000104","爬虫類・両生類用品","320000716","エサ"
"100000040","ペット","220000104","爬虫類・両生類用品","320000717","温室・ケース"
"100000040","ペット","220000104","爬虫類・両生類用品","320000718","フィルター・ろ材・ポンプ"
"100000040","ペット","220000104","爬虫類・両生類用品","320000719","ライト・照明器具 "
"100000040","ペット","220000104","爬虫類・両生類用品","320000720","底砂・底材"
"100000040","ペット","220000104","爬虫類・両生類用品","320000721","餌やり・水やり用品"
"100000040","ペット","220000104","爬虫類・両生類用品","320000722","その他"
"100000040","ペット","220000105","動物医薬品","320000723","犬用"
"100000040","ペット","220000105","動物医薬品","320000724","猫用"
"100000040","ペット","220000105","動物医薬品","320000725","魚用"
"100000040","ペット","220000105","動物医薬品","320000726","小動物用"
"100000040","ペット","220000105","動物医薬品","320000727","鳥用"
"100000040","ペット","220000105","動物医薬品","320000728","昆虫用"
"100000040","ペット","220000105","動物医薬品","320000729","爬虫類・両生類用"
"100000040","ペット","220000105","動物医薬品","320000730","その他"
"100000040","ペット","220000106","ペット用品","320000731","シャンプー・リンス"
"100000040","ペット","220000106","ペット用品","320000732","バス用品"
"100000040","ペット","220000106","ペット用品","320000733","ブラシ"
"100000040","ペット","220000106","ペット用品","320000734","抜け毛取り"
"100000040","ペット","220000106","ペット用品","320000735","はさみ"
"100000040","ペット","220000106","ペット用品","320000736","バリカン"
"100000040","ペット","220000106","ペット用品","320000737","ブラッシングスプレー"
"100000040","ペット","220000106","ペット用品","320000738","ドライヤー"
"100000040","ペット","220000106","ペット用品","320000739","肉球ケア用品"
"100000040","ペット","220000106","ペット用品","320000740","食器"
"100000040","ペット","220000106","ペット用品","320000741","爪ケア用品"
"100000040","ペット","220000106","ペット用品","320000742","スキンケア用品"
"100000040","ペット","220000106","ペット用品","320000743","耳ケア用品"
"100000040","ペット","220000106","ペット用品","320000744","デンタルケア用品"
"100000040","ペット","220000106","ペット用品","320000745","防虫・ノミ・ダニ対策用品"
"100000040","ペット","220000106","ペット用品","320000746","衛生・掃除用品"
"100000040","ペット","220000106","ペット用品","320000747","食器台・テーブル"
"100000040","ペット","220000106","ペット用品","320000748","給水器・給餌器・フードディスペンサー"
"100000040","ペット","220000106","ペット用品","320000749","哺乳用品"
"100000040","ペット","220000106","ペット用品","320000750","フードストッカー・容器"
"100000040","ペット","220000106","ペット用品","320000751","フードスプーン・スコップ"
"100000040","ペット","220000106","ペット用品","320000752","フード計量器"
"100000040","ペット","220000106","ペット用品","320000753","フードクリップ・フタ"
"100000040","ペット","220000106","ペット用品","320000754","ペット用仏具用品"
"100000040","ペット","220000106","ペット用品","320000755","その他"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000879","ガーデンファニチャー"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000880","ライト・イルミネーション"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000881","ガーデンオーナメント・置物"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000882","玄関・門用エクステリア"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000883","ガレージ"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000884","物置き"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000885","フェンス"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000886","テラス"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000887","日よけ・シェード"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000888","エアコン室外機カバー"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000889","水まわり用品"
"100000047","ガーデニング・DIY・工具","220000107","住宅設備・ライト","320000890","道路用品"
